0	673
674	951
952	1024
1025	1146
1147	1624
1625	1933
1934	1977
1978	2282
2283	2544
2545	2584
2585	2711
2712	2787
2788	3005
3006	3174
3175	3717
3718	4296
4297	4481
4482	4557
4558	4801
4802	4926
4927	5098
5099	5236
5237	5425
5426	5667
5668	5738
5739	5820
5821	6105
6106	6275
6276	7039
7040	7095
7096	7448
7449	7589
7590	7788
7789	7832
7833	7884
7885	8206
8207	8365
8366	8653
8654	9045
9046	9228
9229	9414
9415	9643
9644	10114
10116	10683
10684	11307
11308	11640
11642	11834
11835	11881
11882	12010
12012	12023
