0	140
142	205
207	279
280	358
359	385
386	419
420	489
490	514
515	540
541	548
549	573
575	601
602	613
614	627
628	639
640	727
728	784
785	846
847	881
882	902
903	974
975	1040
1042	1291
1292	1497
1499	1607
1608	1714
1715	1871
1872	1923
1924	2128
2130	2216
2218	2399
2400	2437
2438	2451
2453	2569
2570	2615
2616	2639
2641	2707
2709	2783
2785	2885
2886	2926
2928	3067
3069	3194
3195	3236
3237	3405
3407	3573
3575	3670
3671	3731
3732	3883
3885	4018
4020	4152
4154	4304
4305	4366
4367	4499
4500	4635
4637	4926
4928	5018
5020	5105
5106	5218
5219	5271
5272	5313
5314	5384
5385	5446
5447	5548
5549	5661
5662	5702
5703	5788
5789	5801
5802	5815
5816	5855
5856	5935
5936	6005
6006	6048
6049	6104
6105	6184
6185	6347
6348	6441
6442	6627
6629	6839
6841	6957
