0	133
134	189
190	197
198	241
242	257
259	388
389	465
467	581
582	944
946	1054
1055	1176
1178	1252
1253	1455
1456	1544
1545	1626
1628	1877
1878	2076
2077	2101
2103	2157
2158	2181
2182	2212
2213	2222
2223	2292
2293	2308
2309	2344
2345	2391
2392	2444
2445	2461
2462	2536
2537	2549
2550	2605
2606	2648
2649	2695
2696	2734
2735	2760
2761	2827
2828	2860
2861	2893
2894	2908
2909	2927
2928	2962
2963	3076
3077	3148
3149	3244
3245	3343
3344	3483
3484	3538
3539	3560
3561	3764
3765	3984
3986	4314
4316	4847
4849	4951
4952	5032
