0	74
75	103
104	319
320	486
487	617
618	702
703	803
806	1127
1128	1253
1254	1475
1476	1602
1603	1737
1738	1823
1825	2080
2081	2372
2373	2506
2508	2634
2635	2918
2920	3212
3213	3492
3493	3581
3582	3855
3857	3915
3916	4353
4355	4453
4455	4670
4671	4711
4713	4755
4756	4777
4778	4796
4797	4861
4863	4890
4892	4963
4964	4988
4989	5092
5093	5136
5138	5293
5294	5394
5395	5418
5419	5458
5460	5530
5532	5592
5594	5953
5955	6204
6205	6316
6317	6436
6437	6721
6722	6958
6959	7040
7042	7232
7233	7335
7336	7476
7478	7559
7562	7670
7671	7890
7891	8089
8090	8264
8265	8434
8435	8518
8519	8616
