0	60
61	433
434	517
518	737
738	809
810	841
842	977
978	1113
1114	1180
1182	1287
1288	1295
1296	1316
1317	1366
1367	1447
1448	1508
1509	1587
1588	1649
1650	1689
1690	1721
1722	1751
1752	1787
1788	1828
1829	1871
1872	1933
1934	1984
1985	2046
2048	2230
2231	2517
2518	2748
2749	2842
2844	2967
2969	3330
3332	3434
3435	3572
3573	3808
3809	3876
3877	3999
4000	4240
4241	4573
4574	4788
4789	4867
4868	5058
5059	5154
5155	5362
5363	5417
5418	5508
5509	5711
5712	5908
5909	6055
6056	6481
6482	6542
6543	6776
6777	6931
6932	7041
7042	7199
