0	180
182	248
249	280
281	306
307	339
340	365
367	490
491	542
543	698
700	797
798	805
806	848
849	885
886	978
979	1005
1006	1039
1041	1131
1132	1163
1165	1207
1208	1288
1289	1484
1485	1660
1661	1696
1697	1731
1732	1810
1811	1863
1864	1910
1911	2022
2023	2112
2113	2128
2129	2195
2196	2272
2273	2326
2327	2402
2403	2436
2437	2502
2503	2572
2573	2729
2730	2752
2753	2980
2982	3043
3044	3050
3052	3104
3105	3135
3136	3294
3295	3359
3360	3446
3447	3502
3503	3638
3639	3671
3672	3888
3889	3978
3979	4128
4129	4277
4278	4304
4306	4329
4330	4388
4389	4411
4412	4531
4532	4649
4650	4673
4674	4782
4783	4915
4916	5065
5066	5126
5127	5577
5578	5672
5673	5727
5728	5754
5755	5898
5899	6039
6040	6244
6245	6371
6372	6473
6474	6546
