0	156
158	245
246	281
282	310
311	448
449	526
528	645
646	753
755	1001
1002	1105
1106	1218
1221	1462
1463	1587
1588	1805
1807	1831
1832	1907
1908	1971
1973	2037
2038	2082
2083	2428
2429	2602
2603	2652
2653	2701
2702	2861
2862	2892
2893	2942
2943	2976
2977	3013
3014	3056
3057	3084
3085	3403
3404	3586
3587	3628
3629	3755
3756	3853
3854	4012
4013	4051
4052	4098
4100	4252
4254	4556
4557	4658
4659	4808
4809	4893
4894	4996
4997	5235
5237	5487
5488	5567
5569	5711
5712	5864
5865	5948
5949	6036
6037	6079
6080	6112
6113	6160
6162	6250
6251	6323
6324	6410
6411	6480
6481	6656
6657	6720
6721	6867
