0	135
136	179
180	246
247	376
377	414
415	481
483	547
549	791
792	836
838	916
917	950
951	1030
1031	1068
1069	1121
1122	1230
1231	1309
1310	1369
1371	1475
1476	1762
1763	2041
2042	2330
2331	2484
2485	2572
2573	2720
2722	2830
2831	2909
2910	2946
2948	3129
3130	3372
3373	3483
3484	3558
3559	3594
3595	3607
3608	3727
3728	3775
3776	3790
3791	3900
3902	4167
4168	4385
4386	4521
4522	4985
4986	5105
5106	5186
5187	5226
5227	5305
5306	5488
5489	5546
5547	5568
5569	5580
5581	5731
5732	5743
5744	6400
6401	6891
6892	7041
