0	127
128	281
282	466
467	568
569	647
648	732
734	864
865	901
902	1017
1018	1096
1098	1199
1200	1241
1243	1310
1312	1570
1571	1650
1652	1847
1848	2006
2007	2204
2205	2443
2444	2591
2592	2765
2766	2938
2939	3008
3009	3269
3270	3370
3371	3534
3535	3690
3691	3922
3923	4036
4037	4078
4079	4153
4154	4284
4285	4352
4353	4792
4793	4884
4885	5095
5096	5250
5251	5370
5371	5553
5554	5600
5601	5670
5671	5887
5888	5936
5937	6088
6089	6157
6158	6300
6301	6403
6404	6521
6522	6571
6572	6670
6671	6825
6826	6920
6921	7037
7038	7198
