0	174
175	223
224	254
255	280
281	471
472	766
767	942
943	1141
1142	1185
1186	1274
1276	1355
1356	1397
1398	1429
1430	1450
1451	1479
1480	1556
1557	1624
1625	1698
1699	1736
1737	1820
1821	1849
1850	1886
1887	1925
1926	2001
2003	2150
2151	2265
2266	2320
2321	2368
2369	2496
2497	2649
2650	2898
2899	3001
3002	3286
3287	3335
3336	3344
3345	3354
3355	3380
3382	3449
3451	3549
3550	3721
3723	4253
4254	4395
4396	4632
4633	4821
4822	4898
4899	5138
5140	5274
5275	5396
5397	5568
5569	5762
5763	5855
5856	5962
5963	6030
6031	6080
6081	6294
6295	6364
6365	6434
6435	6613
6614	6657
6658	6760
6761	6903
6904	7105
