0	29
30	55
56	96
97	138
139	188
189	238
239	283
284	311
312	332
333	394
395	562
563	606
607	649
650	692
693	773
775	826
827	835
836	874
875	894
895	928
929	949
950	1001
1002	1063
1064	1149
1150	1208
1209	1240
1241	1267
1268	1388
1389	1421
1422	1447
1448	1521
1522	1618
1620	1819
1820	1949
1950	2207
2208	2265
2266	2387
2388	2796
2797	2823
2824	2996
2997	3079
3080	3265
3266	3360
3361	3390
3391	3457
3458	3503
3505	3659
3660	3696
3698	3838
3839	3876
3877	3910
3911	3950
3951	4145
4146	4216
4218	4476
4477	4672
4673	4710
4711	4745
4746	4834
4835	4877
4878	5161
5162	5348
5349	5562
5563	5704
5705	5758
5759	5796
5797	5899
5900	5966
5967	6180
6181	6307
6308	6460
6461	6613
6614	6622
6623	6807
6808	6917
6918	7124
7125	7242
7243	7295
7296	7336
