0	128
129	194
195	270
271	317
318	594
595	806
807	982
983	1093
1095	1382
1383	1519
1520	1624
1626	1778
1779	1992
1993	2103
2104	2174
2176	2227
2228	2252
2253	2276
2277	2308
2309	2328
2329	2360
2361	2395
2396	2429
2430	2575
2576	2639
2640	2671
2672	2697
2698	2742
2743	2797
2798	2826
2827	2864
2865	2924
2926	3155
3156	3272
3273	3373
3374	3442
3444	3521
3523	3711
3713	3860
3861	4100
4102	4308
4309	4467
4468	4687
4689	4864
4865	5083
5085	5257
5258	5363
5364	5456
5457	5538
5539	5652
5653	5726
5727	5845
