0	77
78	109
110	248
249	364
365	399
400	471
472	519
520	538
539	578
579	598
599	752
753	839
840	875
876	901
902	968
969	1029
1031	1064
1065	1079
1080	1089
1090	1097
1098	1139
1140	1181
1182	1232
1233	1321
1322	1440
1441	1501
1502	1532
1533	1603
1604	1694
1696	1903
1904	1980
1981	2014
2015	2029
2030	2306
2307	2491
2492	2774
2775	2865
2866	2971
2972	3019
3020	3074
3075	3131
3132	3175
3176	3221
3222	3270
3271	3362
3363	3422
3423	3547
3548	3602
3603	3697
3698	3888
3889	4190
4191	4339
4340	4383
4385	4459
4460	4500
4502	4651
4652	4829
4831	4986
4987	5039
5040	5318
5319	5653
5654	5713
5714	5877
5878	6219
6220	6404
6405	6587
6588	6685
