0	37
39	177
178	204
205	243
244	253
254	323
325	409
411	539
541	761
762	1015
1016	1135
1136	1236
1237	1274
1275	1500
1501	1670
1671	1759
1760	1892
1893	1971
1972	2120
2122	2150
2151	2194
2195	2223
2224	2250
2251	2280
2281	2363
2364	2410
2411	2440
2441	2449
2450	2556
2557	2661
2662	2695
2696	2768
2769	2796
2797	2838
2839	2877
2878	2920
2921	2963
2965	3136
3137	3158
3159	3277
3278	3469
3471	3614
3615	3723
3725	3853
3854	3937
3938	4058
4059	4264
4265	4352
4353	4444
4445	4508
4510	4662
4663	4840
4841	4963
4964	5098
