0	378
379	685
686	885
886	1238
1239	1670
1671	1709
1710	1747
1749	1791
1792	1801
1802	1821
1822	1854
1855	1864
1865	1907
1908	1919
1920	1950
1951	1993
1994	2067
2069	2158
2159	2189
2190	2312
2313	2523
2524	2599
2600	2656
2657	2688
2689	2756
2757	2919
2920	3077
3078	3243
3244	3380
3381	3565
3566	3630
3631	3786
3787	3801
3802	3842
3843	3903
3904	3991
3992	4104
4105	4271
4272	4364
4365	4465
4466	4499
4500	4548
4549	4560
4561	4585
4586	4597
4599	5131
5132	5234
5235	5499
5500	5667
5669	5911
5912	6160
6161	6278
6279	6529
6530	6748
6749	6806
