0	145
147	226
227	270
271	300
301	363
364	383
384	424
425	456
457	512
513	523
524	548
549	578
580	710
711	792
793	1061
1063	1268
1270	1296
1297	1310
1311	1322
1323	1436
1437	1458
1459	1502
1503	1543
1544	1631
1633	1681
1682	1846
1847	1877
1878	1933
1934	1966
1968	2114
2115	2202
2203	2253
2254	2284
2285	2495
2496	2557
2558	3024
3025	3112
3113	3160
3162	3286
3288	3476
3477	3655
3656	3844
3845	3974
3975	4307
4309	4564
4565	5016
5018	5156
5158	5351
5353	5549
5550	5711
5712	5867
5869	6224
6225	6329
6331	6508
6509	6837
6838	7082
7084	7255
7256	7475
7477	7538
7539	7731
7732	7965
7966	8066
8068	8180
8181	8383
8384	8545
8547	8688
8689	8888
